 Store_Id,OPENDATE,date_super,conversion,st,county,STREETADDR,STRCITY,STRSTATE,ZIPCODE,type_store,LAT,LON,MONTH,DAY,YEAR
11,3/1/1968,2/20/2002,1,5,5,65 WALMART DRIVE,Mountain Home,AR,72653,Supercenter,36.329026,-92.35781,3,1,1968
2256,5/31/1995,8/28/2002,1,37,181,200 NORTH COOPER ROAD,Henderson,NC,27536,Supercenter,36.340681,-78.39425,5,31,1995
1,7/1/1962,3/1/1997,1,5,7,2110 WEST WALNUT,Rogers,AR,72756,Supercenter,36.342235,-94.07141,7,1,1962
3304,10/26/2005,10/26/2005,0,37,157,1624 NC 14 HIGHWAY,Reidsville,NC,27320,Supercenter,36.345919,-79.67075,10,26,2005
76,11/1/1973,3/1/1993,1,5,15,1000 WEST TRIMBLE,Berryville,AR,72616,Supercenter,36.350821,-93.56324,11,1,1973
690,7/4/1981,1/26/2005,1,47,19,1001 OVER MOUNTAIN AVENUE,Elizabethton,TN,37643,Supercenter,36.355251,-82.18843,7,4,1981
100,10/1/1974,3/1/1992,1,5,7,406 SOUTH WALTON BLVD,Bentonville,AR,72712,Supercenter,36.362525,-94.23308,10,1,1974
3289,10/24/2001,10/24/2001,1,37,9,1489 MOUNT JEFFERSON ROAD,West Jefferson,NC,28694,Supercenter,36.375468,-81.47784,10,24,2001
246,9/18/1979,8/24/2005,1,40,113,823 WEST ROGERS BLVD,Skiatook,OK,74070,Supercenter,36.381305,-96.03998,9,18,1979
674,8/12/1981,3/1/1997,1,47,165,1112 NASHVILLE PIKE,Gallatin,TN,37066,Supercenter,36.388997,-86.4548,8,12,1981
499,7/1/1983,8/20/2003,1,40,47,5505 W OWEN K. GARRIOTT RD,Enid,OK,73703,Supercenter,36.402666,-97.92836,7,1,1983
3234,2/20/2002,2/20/2002,0,47,73,4331 HIGHWAY 66,Rogersville,TN,37857,Supercenter,36.413437,-82.96804,2,20,2002
1288,4/3/1989,10/16/2002,1,37,145,"1049 DURHAM ROAD, SUITE A",Roxboro,NC,27573,Supercenter,36.414739,-78.97375,4,3,1989
3305,1/31/2006,1/31/2006,0,37,157,6711 St Hwy 135,Mayodan,NC,27027,Supercenter,36.421448,-79.97458,1,31,2006
675,7/4/1981,3/1/1995,1,47,131,1601 W REELFOOT AVE,Union City,TN,38261,Supercenter,36.426933,-89.0727,7,4,1981
150,10/1/1976,3/1/1998,1,40,153,3215 WILLIAMS AVENUE,Woodward,OK,73801,Supercenter,36.433665,-99.40838,10,1,1976
1502,10/29/1990,5/21/2003,1,37,83,251 PREMIER BLVD,Roanoke Rapids,NC,27870,Supercenter,36.448592,-77.67144,10,29,1990
1039,6/2/1987,3/1/1997,1,37,171,2241 ROCKFORD ST,Mount Airy,NC,27030,Supercenter,36.49376,-80.62336,6,2,1987
583,5/22/1984,3/1/1999,1,47,151,19740 ALBERTA STREET,Oneida,TN,37841,Supercenter,36.49787,-84.51808,5,22,1984
1558,12/31/1990,7/20/2005,1,37,157,304 E ARBOR LANE,Eden,NC,27288,Supercenter,36.505996,-79.74935,12,31,1990
3495,3/20/2002,3/20/2002,0,47,125,2315 MADISON STREET,Clarksville (S),TN,37043,Supercenter,36.506407,-87.2572,3,20,2002
304,10/23/1979,7/17/2002,1,47,147,3360 TOM AUSTIN HWY,Springfield,TN,37172,Supercenter,36.513979,-86.86892,10,23,1979
599,8/31/1984,3/1/1995,1,47,163,3200 FT HENRY DRIVE,Kingsport,TN,37664,Supercenter,36.522968,-82.51162,8,31,1984
673,6/2/1987,3/1/1995,1,47,125,3050 WILMA RUDOLPH BLVD,Clarksville,TN,37040,Supercenter,36.528448,-87.34142,6,2,1987
106,8/1/1974,10/20/2004,1,21,75,1405 MIDDLE ROAD,Fulton,KY,42041,Supercenter,36.532059,-88.89132,8,1,1974
879,12/31/1985,3/1/2000,1,47,111,419 HWY 52 BYPASS W,Lafayette,TN,37083,Supercenter,36.537994,-86.01497,12,31,1985
742,8/31/1984,8/22/2001,1,47,163,2500 W STONE DRIVE,Kingsport,TN,37660,Supercenter,36.547133,-82.55408,8,31,1984
620,11/13/1984,10/29/2003,1,47,163,220 CENTURY BLVD,Bristol,TN,37620,Supercenter,36.561341,-82.16869,11,13,1984
5261,1/26/2005,1/26/2005,0,29,119,100 COMMERCIAL DRIVE,Jane,MO,64856,Supercenter,36.571849,-94.28956,1,26,2005
1075,6/2/1987,3/1/1995,1,47,125,1680 FT CAMPBELL BLVD,Clarksville,TN,37042,Supercenter,36.58068,-87.4056,6,2,1987
90,4/1/1974,3/1/1995,1,40,41,2115 S MAIN ST,Grove,OK,74344,Supercenter,36.599689,-94.76673,4,1,1974
739,7/4/1981,3/1/1995,1,21,13,US HWY 441 HWY 25E,Middlesboro,KY,40965,Supercenter,36.617181,-83.72186,7,4,1981
410,10/6/1981,3/1/1996,1,21,35,809 NORTH 12TH STREET,Murray,KY,42071,Supercenter,36.617443,-88.28746,10,6,1981
1465,10/29/1990,3/1/1999,1,51,590,515 MOUNT CROSS ROAD,Danville,VA,24540,Supercenter,36.622638,-79.39998,10,29,1990
50,9/1/1973,1/22/2003,1,40,35,268 SO. 7TH ST.,Vinita,OK,74301,Supercenter,36.631673,-95.17303,9,1,1973
2089,3/15/1995,3/15/1995,1,51,191,13245 LEE HWY,Bristol,VA,24202,Supercenter,36.645419,-82.18137,3,15,1995
1023,3/31/1987,3/1/1999,1,51,640,1140 EAST STUART DRIVE,Galax,VA,24333,Supercenter,36.649548,-80.92683,3,31,1987
3362,10/26/2005,10/26/2005,0,21,47,14800 FORT CAMPBELL BLVD,Oak Grove,KY,42262,Supercenter,36.664334,-87.42789,10,26,2005
2705,1/27/1999,1/27/1999,0,51,620,1500 ARMORY DRIVE,Franklin,VA,23851,Supercenter,36.668255,-76.93945,1,27,1999
2805,1/26/2000,1/26/2000,1,51,595,303 MARKET DRIVE,Emporia,VA,23847,Supercenter,36.68627,-77.56121,1,26,2000
5253,1/31/2006,1/31/2006,0,51,550,632 Grass Field Pkwy,Chesapeake,VA,23322,Supercenter,36.687543,-76.22905,1,31,2006
2175,10/26/1994,10/26/1994,1,29,209,18401 STATE HWY 13,Branson West,MO,65737,Supercenter,36.693007,-93.37153,10,26,1994
1243,2/2/1989,3/1/1996,1,51,89,976 COMMONWEALTH BLVD,Martinsville,VA,24112,Supercenter,36.696264,-79.86879,2,2,1989
1345,10/2/1989,3/1/1998,1,51,83,3471 OLD HALIFAX RD,South Boston,VA,24592,Supercenter,36.701855,-78.92008,10,2,1989
823,11/12/1985,3/1/1994,1,40,71,1101 EAST PROSPECT,Ponca City,OK,74601,Supercenter,36.707393,-97.10167,11,12,1985
1048,7/14/1987,3/1/1999,1,21,235,589 HWY WEST 92,Williamsburg,KY,40769,Supercenter,36.709853,-84.1508,7,14,1987
2654,1/27/1999,1/27/1999,1,21,171,1650 EDMONTON ROAD,Tompkinsville,KY,42167,Supercenter,36.712179,-85.67567,1,27,1999
282,9/30/1980,3/1/1999,1,21,213,1550 NASHVILLE ROAD,Franklin,KY,42134,Supercenter,36.718074,-86.58202,9,30,1980
15,5/1/1969,3/1/1995,1,29,91,1310 PREACHER RD/HGWY 160,West Plains,MO,65775,Supercenter,36.719145,-91.87408,5,1,1969
1442,1/30/1991,1/27/2006,1,4,5,1017 WEST HAUL ROAD,Page,AZ,86040,Supercenter,36.726377,-111.4284,1,30,1991
41,5/1/1972,3/1/1994,1,40,147,4000 GREEN COUNTRY RD,Bartlesville,OK,74006,Supercenter,36.733398,-95.92404,5,1,1972
430,9/1/1981,3/1/1996,1,21,83,1225 PARIS ROAD,Mayfield,KY,42066,Supercenter,36.733761,-88.63449,9,1,1981
1934,2/2/1993,7/20/2005,1,51,117,315 FURR ST,South Hill,VA,23970,Supercenter,36.733874,-78.17287,2,2,1993
1687,10/1/1991,3/1/1997,1,51,800,1200 NORTH MAIN,Suffolk,VA,23434,Supercenter,36.735893,-76.59656,10,1,1991
19,4/3/1990,4/3/1990,0,29,23,333 S WESTWOOD,Poplar Bluff,MO,63901,Supercenter,36.759357,-90.41689,4,3,1990
1841,9/30/1992,3/1/1998,1,51,550,1521 SAM'S CIRCLE,Chesapeake (E),VA,23320,Supercenter,36.761698,-76.24511,9,30,1992
2529,7/16/1997,7/16/1997,1,51,810,2021 LYNNHAVEN PARKWAY,Virginia Beach,VA,23456,Supercenter,36.762459,-76.06139,7,16,1997
3216,5/16/2001,5/16/2001,0,51,810,1149 NIMMO PARKWAY,Virginia Beach (SE),VA,23456,Supercenter,36.762459,-76.06139,5,16,2001
30,11/1/1971,5/18/2005,1,29,207,2025 BUS. HWY 60 WEST,Dexter,MO,63841,Supercenter,36.784453,-89.97428,11,1,1971
826,7/2/1985,3/13/2002,1,35,45,4600 EAST MAIN,Farmington,NM,87402,Supercenter,36.785816,-108.14505,7,2,1985
1234,10/11/1988,3/1/2002,1,21,231,1461 EAST HWY 90 BYPASS,Monticello,KY,42633,Supercenter,36.801922,-84.82841,10,11,1988
178,11/1/1977,3/1/1997,1,40,151,914 E OKLAHOMA BLVD,Alva,OK,73717,Supercenter,36.804875,-98.69707,11,1,1977
1682,7/31/1991,7/17/2002,1,51,550,2448 CHESAPEAKE SQ RING ROAD,Chesapeake,VA,23321,Supercenter,36.826239,-76.41524,7,31,1991
3214,1/24/2001,1/24/2001,1,51,800,6259 COLLEGE DRIVE,Suffolk (N),VA,23435,Supercenter,36.84882,-76.46521,1,24,2001
143,6/1/1976,3/1/2000,1,21,157,310 WEST 5TH STREET,Benton,KY,42025,Supercenter,36.854812,-88.33515,6,1,1976
1811,6/30/1992,3/21/2004,1,51,710,1170 NORTH MILITARY HWY.,Norfolk,VA,23502,Supercenter,36.855247,-76.21233,6,30,1992
736,7/4/1981,1/27/2006,1,21,141,120 SAM WALTON DRIVE,Russellville,KY,42276,Supercenter,36.860612,-86.88171,7,4,1981
17,5/1/1969,3/1/1993,1,29,145,3200 LUSK DRIVE,Neosho,MO,64850,Supercenter,36.86429,-94.39016,5,1,1969
653,7/4/1981,3/1/1995,1,21,47,300 CLINIC DRIVE,Hopinsville,KY,42240,Supercenter,36.866845,-87.47617,7,4,1981
3480,6/19/2002,6/19/2002,0,51,167,775 REGIONAL PARK ROAD,Lebanon,VA,24266,Supercenter,36.876177,-82.11083,6,19,2002
28,5/1/1971,3/1/2002,1,40,115,2415 N.W. MAIN ST,Miami,OK,74354,Supercenter,36.880746,-94.87142,5,1,1971
9,3/1/1968,3/1/2000,1,29,143,1303 SOUTH MAIN,Sikeston,MO,63801,Supercenter,36.891163,-89.58355,3,1,1968
48,11/1/1972,3/1/1999,1,29,9,885 HIGHWAY 60,Monett,MO,65708,Supercenter,36.91816,-93.91488,11,1,1972
56,8/1/1973,3/17/2004,1,29,67,1309 NW 12TH AVE,Ava,MO,65608,Supercenter,36.921199,-92.66205,8,1,1973
299,9/30/1980,3/1/1995,1,21,227,150 WALTON AVENUE,Bowling Green,KY,42104,Supercenter,36.930527,-86.44751,9,30,1980
1259,2/2/1989,3/1/1999,1,21,125,60 SOUTH STEWART ROAD,Corbin,KY,40701,Supercenter,36.942035,-84.10685,2,2,1989
1302,8/1/1989,8/24/2005,1,51,720,780 COMMONWEALTH DRIVE,Norton,VA,24273,Supercenter,36.942047,-82.63138,8,1,1989
3270,9/19/2001,9/19/2001,1,51,197,345 COMMONWEALTH DRIVE,Wytheville,VA,24382,Supercenter,36.947446,-81.09439,9,19,2001
711,7/4/1981,4/13/2005,1,21,9,2345 HAPPY VALLEY ROAD,Glasgow,KY,42141,Supercenter,36.970776,-85.91232,7,4,1981
2337,7/17/1996,7/17/1996,0,51,67,550 OLD FRANKLIN TURNPIKE,Rocky Mount,VA,24151,Supercenter,36.980013,-79.88027,7,17,1996
5236,10/27/2004,10/27/2004,0,21,227,1201 MORGANTOWN ROAD,Bowling Green,KY,42101,Supercenter,37.010643,-86.46145,10,27,2004
2002,10/26/1993,9/28/2005,1,6,85,7150 CAMINO ARROYO,Gilroy,CA,95020,Supercenter,37.016943,-121.56581,10,26,1993
379,10/20/1981,4/14/2004,1,29,43,2004 WEST MARLER LANE,Ozark,MO,65721,Supercenter,37.021086,-93.21541,10,20,1981
431,8/18/1981,3/1/1995,1,21,145,3220 IRVING COBB DRIVE,Paducah,KY,42003,Supercenter,37.044233,-88.59046,8,18,1981
2702,1/27/1999,1/27/1999,1,29,43,1102 NORTH MASSEY BLVD.,Nixa,MO,65714,Supercenter,37.045593,-93.30563,1,27,1999
59,5/1/1972,3/1/1996,1,29,97,1501 SOUTH RANGELINE ROAD,Joplin,MO,64804,Supercenter,37.047161,-94.51124,5,1,1972
1631,4/2/1991,3/1/1997,1,51,650,1900 CUNNINGHAM DRIVE,Hampton,VA,23666,Supercenter,37.050946,-76.40711,4,2,1991
491,3/1/1983,3/1/1993,1,21,145,5130 HINKLEVILLE ROAD,Paducah,KY,42001,Supercenter,37.066543,-88.65687,3,1,1983
799,7/2/1985,3/1/1998,1,20,175,250 EAST TUCKER ROAD,Liberal,KS,67901,Supercenter,37.067979,-100.92813,7,2,1985
2645,7/15/1998,7/15/1998,1,51,135,1451 SOUTH MAIN STREET,Blackstone,VA,23824,Supercenter,37.070975,-77.98876,7,15,1998
3220,1/23/2002,1/23/2002,0,49,53,2610 SOUTH PIONEER ROAD,St. George (S),UT,84790,Supercenter,37.075039,-113.55568,1,23,2002
2761,6/14/2000,6/14/2000,1,51,185,13320 G.C. PEERY HWY,Claypool Hill,VA,24637,Supercenter,37.076801,-81.70519,6,14,2000
79,4/1/1974,3/1/1999,1,29,97,2623 WEST 7TH STREET,Joplin,MO,64801,Supercenter,37.09416,-94.50169,4,1,1974
689,7/4/1981,3/1/2000,1,21,199,177 WASHINGTON DRIVE,Somerset,KY,42503,Supercenter,37.112274,-84.588,7,4,1981
3265,7/17/2002,7/17/2002,0,51,199,2601 GEO. WASHINGTON MEM. HWY,Tabb,VA,23693,Supercenter,37.112915,-76.43591,7,17,2002
1773,4/1/1992,3/1/1997,1,51,700,12401 JEFFERSON,Newport News,VA,23602,Supercenter,37.115698,-76.5183,4,1,1992
2762,8/18/1999,8/18/1999,1,51,155,7373 PEPPERS FERRY BLVD,Radford,VA,24141,Supercenter,37.11979,-80.57325,8,18,1999
1009,3/31/1987,9/18/2002,1,29,77,1150 US HWY 60 EAST,Republic,MO,65738,Supercenter,37.124302,-93.47407,3,31,1987
1292,4/3/1989,3/1/1996,1,51,121,2400 N. FRANKLIN ST.,Christiansburg,VA,24073,Supercenter,37.136013,-80.41222,4,3,1989
1113,11/3/1987,3/1/1997,1,21,125,1851 WEST HWY 192,London,KY,40741,Supercenter,37.143828,-84.07839,11,3,1987
1439,5/30/1990,6/20/2001,1,49,53,625 W TELEGRAPH ST.,St. George,UT,84780,Supercenter,37.144146,-113.49671,5,30,1990
267,5/1/1980,3/1/1999,1,29,97,1212 SOUTH MADISON,Webb City,MO,64870,Supercenter,37.155108,-94.47465,5,1,1980
2221,3/15/1995,3/15/1995,1,29,77,2021 EAST INDEPENDENCE,Springfield,MO,65804,Supercenter,37.161299,-93.2519,3,15,1995
179,2/1/1977,3/14/2001,1,29,77,3520 W SUNSHINE ST.,Springfield,MO,65807,Supercenter,37.168435,-93.31297,2,1,1977
444,7/13/1982,5/22/2002,1,29,77,3315 SOUTH CAMPBELL,Springfield,MO,65807,Supercenter,37.168435,-93.31297,7,13,1982
13,11/1/1968,3/1/1996,1,29,97,2705 GRAND AVE,Carthage,MO,64836,Supercenter,37.168985,-94.31164,11,1,1968
2160,6/16/1999,6/16/1999,1,51,730,3500 SOUTH CRATER ROAD,Petersburg,VA,23805,Supercenter,37.174217,-77.39008,6,16,1999
88,2/1/1974,3/1/1994,1,29,229,2100 NORTH MAIN,Mt. Grove,MO,65711,Supercenter,37.176376,-92.27609,2,1,1974
962,9/16/1986,3/1/1998,1,8,71,2921 TOUPAL DRIVE,Trinidad,CO,81082,Supercenter,37.191882,-104.47809,9,16,1986
2893,7/19/2000,7/19/2000,1,20,125,121 SO. PETER PAN ROAD,Independence,KS,67301,Supercenter,37.216856,-95.72898,7,19,2000
2270,7/15/1998,7/15/1998,1,8,67,1155 SOUTH CAMINO DEL RIO,Durango,CO,81303,Supercenter,37.222311,-107.653131,7,15,1998
1763,6/2/1992,7/18/2001,1,51,185,4001 COLLEGE AVE,Bluefield,VA,24605,Supercenter,37.222548,-81.3367,6,2,1992
86,12/1/1973,3/1/1994,1,29,77,2825 N KANSAS EXPRESSWAY,Springfield,MO,65803,Supercenter,37.257053,-93.29015,12,1,1973
1424,3/1/1994,3/1/1996,1,51,570,671 SOUTHPARK BLVD,Colonial Height,VA,23834,Supercenter,37.265403,-77.40438,3,1,1994
1247,4/3/1989,4/14/2004,1,21,119,120 DANIEL BOONE PLAZA,Hazard,KY,41701,Supercenter,37.274854,-83.19061,4,3,1989
1309,6/1/1989,3/1/1996,1,51,775,1841 WEST MAIN STREET,Salem,VA,24153,Supercenter,37.288807,-80.07821,6,1,1989
2646,9/16/1998,9/16/1998,1,51,71,160 KINTER WAY,Pearisburg,VA,24134,Supercenter,37.291252,-80.73601,9,16,1998
294,7/29/1980,3/1/1997,1,21,177,1725 WEST EVERELY BROTHERS BLV,Central City,KY,42330,Supercenter,37.299591,-87.12992,7,29,1980
2312,1/24/1996,1/24/1996,1,51,770,4807 VALLEY VIEW BLVD N.W.,Roanoke,VA,24012,Supercenter,37.305769,-79.92767,1,24,1996
3243,9/18/2002,9/18/2002,0,51,161,4524 CHALLENGER AVENUE,Roanoke,VA,24012,Supercenter,37.305769,-79.92767,9,18,2002
1486,6/27/1990,3/1/1996,1,51,147,1800 PERRY DR,Farmville,VA,23901,Supercenter,37.307946,-78.40144,6,27,1990
166,3/1/1977,10/30/2002,1,29,215,1433 SO. SAM HOUSTON BLVD,Houston,MO,65483,Supercenter,37.316088,-91.95471,3,1,1977
3219,1/22/2003,1/22/2003,0,51,199,731 EAST ROCHAMBEAU ROAD,Williamsburg,VA,23188,Supercenter,37.322936,-76.75793,1,22,2003
188,7/1/1977,3/1/1994,1,29,31,3439 WILLIAMS STREET,Cape Girardeau,MO,63701,Supercenter,37.32564,-89.5659,7,1,1977
655,4/28/1987,3/1/1995,1,21,107,1756  EAST CENTER ST,Madisonville,KY,42431,Supercenter,37.330791,-87.50378,4,28,1987
1399,10/31/1989,6/20/2001,1,51,19,1126 E. LYNCHBURG SALEM TRNPK,Bedford,VA,24523,Supercenter,37.339184,-79.52839,10,31,1989
966,9/9/1986,3/1/2000,1,8,83,1835 EAST MAIN ST,Cortez,CO,81321,Supercenter,37.344985,-108.60355,9,9,1986
1524,2/2/1993,3/1/1997,1,51,41,12000 IRON BRIDGE ROAD,Chester,VA,23831,Supercenter,37.350999,-77.43959,2,2,1993
1350,11/5/1991,3/1/1998,1,51,680,3900 WARDS ROAD,Lynchburg,VA,24502,Supercenter,37.362109,-79.21525,11,5,1991
2933,8/16/2000,8/16/2000,1,54,55,201 GREASY RIDGE ROAD,Princeton,WV,24740,Supercenter,37.368167,-81.07307,8,16,2000
665,7/4/1981,3/1/1996,1,21,217,725 CAMPBELLSVILLE BYPASS,Campbellsville,KY,42718,Supercenter,37.372314,-85.3549,7,4,1981
333,2/3/1981,3/1/2000,1,21,183,1701 NORTH MAIN,Beaver Dam,KY,42320,Supercenter,37.377266,-86.88364,2,3,1981
72,1/1/1974,3/1/1994,1,20,37,2710 N BROADWAY,Pittsburg,KS,66762,Supercenter,37.408511,-94.70414,1,1,1974
122,11/1/1975,3/1/1999,1,29,31,3051 EAST JACKSON BLVD.,Jackson,MO,63755,Supercenter,37.413716,-89.65428,11,1,1975
1759,2/4/1992,5/15/2002,1,51,73,6819 WALTONS LANE,Gloucester,VA,23061,Supercenter,37.414991,-76.52959,2,4,1992
3811,10/26/2005,10/26/2005,0,54,47,61 PLAZA DRIVE,Kimball,WV,24853,Supercenter,37.427781,-81.48654,10,26,2005
2808,5/17/2000,5/17/2000,1,51,41,12200 CHATTANOOGA PLAZA,Chesterfield,VA,23112,Supercenter,37.427988,-77.64868,5,17,2000
233,11/21/1978,3/1/1998,1,17,181,300 LEIGH AVE,Anna,IL,62906,Supercenter,37.457806,-89.21408,11,21,1978
2565,8/13/1997,8/13/1997,1,51,9,197 MADISON HEIGHTS SQ,Madison Heights,VA,24572,Supercenter,37.461272,-79.09364,8,13,1997
869,1/21/1986,4/18/2001,1,8,3,3333 CLARK STREET,Alamosa,CO,81101,Supercenter,37.471802,-105.83471,1,21,1986
1505,10/1/1990,3/1/1998,1,21,195,254 CASSIDY BLVD,Pikeville,KY,41501,Supercenter,37.478169,-82.5189,10,1,1990
445,10/5/1982,8/20/2003,1,21,85,1801 ELIZABETHTOWN ROAD,Leitchfield,KY,42754,Supercenter,37.479797,-86.30731,10,5,1982
338,9/9/1980,7/21/2004,1,29,11,29 S.W. 1ST LANE,Lamar,MO,64759,Supercenter,37.507321,-94.2761,9,9,1980
2821,3/15/2000,3/15/2000,1,51,760,2501 SHEILA LANE,Richmond,VA,23225,Supercenter,37.51918,-77.49851,3,15,2000
825,8/19/1986,7/20/2005,1,21,137,1283 US HIGHWAY 27 NORTH,Stanford,KY,40484,Supercenter,37.520836,-84.6735,8,19,1986
337,11/18/1980,8/24/2005,1,29,123,1025 WALTON DRIVE,Fredericktown,MO,63645,Supercenter,37.54834,-90.30599,11,18,1980
592,8/2/1984,3/1/1997,1,20,173,2020 NORTH SE BLVD,Derby,KS,67037,Supercenter,37.557434,-97.25167,8,2,1984
1190,5/3/1988,3/1/1997,1,21,151,120 JILL DRIVE,Berea,KY,40403,Supercenter,37.575568,-84.27767,5,3,1988
1525,12/3/1990,3/1/1997,1,51,85,7430 BELL CREEK RD,Mechanicsville,VA,23111,Supercenter,37.605641,-77.31536,12,3,1990
2295,1/29/1997,1/29/1997,0,51,87,7901 BROOK RD,Richmond,VA,23227,Supercenter,37.606778,-77.44775,1,29,1997
46,8/1/1972,3/1/1999,1,29,167,2451 S. SPRINGFIELD,Bolivar,MO,65613,Supercenter,37.616822,-93.40072,8,1,1972
27,2/1/1971,3/1/1999,1,29,65,1101 HWY 32 WEST,Salem,MO,65560,Supercenter,37.630896,-91.51423,2,1,1971
419,8/17/1982,5/21/2003,1,20,151,2003 EAST 1ST ST,Pratt,KS,67124,Supercenter,37.642738,-98.75394,8,17,1982
692,7/4/1981,3/1/1995,1,21,21,100 WALTON AVE,Danville,KY,40422,Supercenter,37.644426,-84.78862,7,4,1981
1523,12/3/1990,3/1/1997,1,51,87,11400 WEST BROAD STREET ROAD,Glen Allen,VA,23060,Supercenter,37.661647,-77.52632,12,3,1990
111,11/1/1975,6/25/2003,1,20,133,2700 SOUTH SANTA FE,Chanute,KS,66720,Supercenter,37.666078,-95.45681,11,1,1975
1099,8/4/1987,5/19/2004,1,20,173,501 EAST PAWNEE,Wichita,KS,67211,Supercenter,37.667175,-97.31917,8,4,1987
3492,4/17/2002,4/17/2002,0,20,173,11411 EAST KELLOGG,Wichita (E),KS,67207,Supercenter,37.669803,-97.23289,4,17,2002
2548,7/19/2000,7/19/2000,0,21,195,28402 U.S. HWY 119 NO,South Williamson,KY,41503,Supercenter,37.67059,-82.28465,7,19,2000
1221,10/3/1988,4/7/2004,1,20,173,6110 WEST KELLOG,Wichita,KS,67209,Supercenter,37.67129,-97.4372,10,3,1988
257,10/30/1979,3/1/1999,1,21,225,901 U.S. HWY 60 EAST,Morganfield,KY,42437,Supercenter,37.67416,-87.90199,10,30,1979
14,4/1/1969,3/1/1999,1,29,105,1800 S JEFFERSON,Lebanon,MO,65536,Supercenter,37.678528,-92.64733,4,1,1969
709,7/4/1981,3/1/1996,1,21,93,100 WALMART DRIVE,Elizabethtown,KY,42701,Supercenter,37.704287,-85.86403,7,4,1981
196,7/1/1977,3/1/1993,1,17,77,1450 EAST MAIN,Carbondale,IL,62901,Supercenter,37.707763,-89.19246,7,1,1977
82,4/1/1974,3/1/1998,1,29,157,1750 S. PERRYVILLE,Perryville,MO,63775,Supercenter,37.716811,-89.87601,4,1,1974
3283,8/22/2001,8/22/2001,0,20,173,10600 WEST 21ST STREET,Wichita (NW),KS,67205,Supercenter,37.738348,-97.42917,8,22,2001
719,7/4/1981,3/1/1996,1,21,151,820 EASTERN BYPASS,Richmond,KY,40475,Supercenter,37.745999,-84.28433,7,4,1981
1507,8/1/1990,3/1/1997,1,20,173,3030 NORTH ROCK RD,Wichita (NE),KS,67226,Supercenter,37.750904,-97.23115,8,1,1990
1438,8/1/1990,5/16/2001,1,49,21,1330 SO. PROVIDENCE CENTER DR.,Cedar City,UT,84720,Supercenter,37.75164,-113.16557,8,1,1990
5319,5/25/2005,5/25/2005,0,54,81,1881 ROBERT C. BYRD DRIVE,Beckley,WV,25873,Supercenter,37.7517,-81.214825,5,25,2005
701,7/4/1981,3/1/1997,1,21,59,5031 FREDERICA STREET,Owensboro,KY,42301,Supercenter,37.753347,-87.17419,7,4,1981
2795,6/18/2003,6/18/2003,0,51,85,145 HILL CARTER PKWY,Ashland,VA,23005,Supercenter,37.754254,-77.47465,6,18,2003
372,3/10/1981,3/1/1997,1,20,57,1905 NORTH 14 AVE,Dodge City,KS,67801,Supercenter,37.755267,-100.02632,3,10,1981
3363,5/25/2005,5/25/2005,0,21,59,3151 STATE ROUTE 54,Owensboro,KY,42303,Supercenter,37.758568,-87.08714,5,25,2005
2662,9/16/1998,9/16/1998,1,51,580,313 WEST THACKER ROAD,Covington,VA,24426,Supercenter,37.772399,-80.02705,9,16,1998
37,9/1/1971,3/1/1989,1,29,187,701 WALTON DRIVE,Farmington,MO,63640,Supercenter,37.779206,-90.41404,9,1,1971
1351,9/16/1989,3/1/1995,1,54,81,1330 NO. ESNHOWER DR,Beckley,WV,25801,Supercenter,37.79064,-81.19958,9,16,1989
1335,8/1/1989,3/1/1998,1,51,163,1233 NORTH LEE HIGHWAY,Lexington,VA,24450,Supercenter,37.794344,-79.47658,8,1,1989
1499,8/16/1995,8/16/1995,1,54,25,520 N JEFFERSON ST,Lewisburg,WV,24901,Supercenter,37.80848,-80.44493,8,16,1995
729,7/4/1981,10/27/2004,1,21,179,3795 E. JOHN ROWAN BLVD,Bardstown,KY,40004,Supercenter,37.81109,-85.46164,7,4,1981
1233,9/1/1988,1/26/2005,1,21,115,470 NO. MAYO TRAIL,Paintsville,KY,41240,Supercenter,37.823275,-82.78167,9,1,1988
21,3/1/1970,8/22/2001,1,29,169,185 ST ROBERT BLVD,St. Robert,MO,65584,Supercenter,37.827415,-92.135741,3,1,1970
1165,9/1/1988,8/20/2003,1,21,93,1165 WALMART WAY,Radcliff,KY,40160,Supercenter,37.828459,-85.93888,9,1,1988
186,11/1/1977,10/27/2004,1,20,15,301 SO. VILLAGE ROAD,El Dorado,KS,67042,Supercenter,37.830417,-96.84294,11,1,1977
2610,10/29/1997,10/29/1997,1,54,45,77 NORMAN MORGAN BLVD,Logan,WV,25601,Supercenter,37.833826,-82.00011,10,29,1997
34,11/1/1971,5/21/2003,1,29,217,2250 LINCOLN AVENUE,Nevada,MO,64772,Supercenter,37.838563,-94.35075,11,1,1971
95,10/1/1974,5/21/2003,1,29,187,407 NO. STATE ST,Desloge,MO,63601,Supercenter,37.844197,-90.53,10,1,1974
1210,10/3/1988,3/1/1995,1,21,113,1024 N MAIN STREET,Nicholasville,KY,40356,Supercenter,37.883886,-84.571,10,3,1988
173,10/1/1977,5/21/2003,1,29,221,1 MEMORIAL DRIVE,Potosi,MO,63664,Supercenter,37.91496,-90.86797,10,1,1977
1730,11/5/1991,3/1/1996,1,51,57,1660 TAPPAHANNOCK BLVD,Tappahannock,VA,22560,Supercenter,37.916172,-76.90656,11,5,1991
